LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,1920,2019-10-26 Watford-Bournemouth,11741,2019-10-26 15:00:00,0,X,Watford,Bournemouth,0,0,4,12,20,11,5,4,-4,4,0,0,0,0,3,1,0,0,1,0,3,0,0,1,3,2,1,0,0,0,2,0,1,1,-54,-2,2,3,0,0,1,0,0,2,1,1,80.0,69.73,Kiko Femenía | Craig Dawson | Tom Cleverley | Roberto Pereyra | Will Hughes | Ben Foster | José Holebas | Etienne Capoue | Craig Cathcart | Gerard Deulofeu | Abdoulaye Doucouré,Philip Billing | Joshua King | Jefferson Lerma | Callum Wilson | Diego Rico | Ryan Fraser | Steve Cook | Harry Wilson | Aaron Ramsdale | Nathan Aké | Dominic Solanke,7,9,1,2,3,0,3,1,16,14,1,1,0.85,0.68,0.15,-0.68,0.68,0.85,0,0,0,-2,0.9,1.11,0.56,0.91,0.08,0.18,0.17,0.12,-8,9,-8,0,0,-1,-2,10.269999999999996,0.16999999999999993,-0.21000000000000008,-0.35
ENG-Premier League,1920,2019-10-26 Brighton-Everton,11734,2019-10-26 15:00:00,0,1,Brighton,Everton,3,2,9,10,16,15,4,4,1,2,0,0,0,0,2,2,1,0,1,0,0,0,1,0,3,3,1,0,0,0,1,1,1,1,-53,31,1,1,0,0,0,1,1,0,0,0,76.55,81.82,Shane Duffy | Martín Montoya | Neal Maupay | Lewis Dunk | Pascal Groß | Dale Stephens | Mat Ryan | Dan Burn | Solly March | Davy Pröpper | Adam Webster,Richarlison | Seamus Coleman | Michael Keane | Gylfi Sigurdsson | Jordan Pickford | Alex Iwobi | Morgan Schneiderlin | Dominic Calvert-Lewin | Lucas Digne | Fabian Delph | Yerry Mina,9,5,1,5,1,1,3,2,13,16,1,1,1.32,2.3,-0.32,-0.3,0.64,0.6,0,1,-1,0,1.16,1.05,0.85,0.82,0.01,-0.22,-0.27,0.28,-1,1,-1,0,0,0,4,-5.269999999999996,-0.9799999999999998,0.10999999999999988,0.030000000000000027
ENG-Premier League,1920,2019-10-26 West Ham-Sheffield United,11742,2019-10-26 15:00:00,0,X,West Ham,Sheffield United,1,1,12,12,11,9,4,4,4,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,2,1,1,-21,-4,5,1,0,0,3,0,2,0,0,1,47.91,80.64,Issa Diop | Arthur Masuaku | Mark Noble | Andriy Yarmolenko | Angelo Ogbonna | Ryan Fredericks | Lukasz Fabianski | Manuel Lanzini | Felipe Anderson | Declan Rice | Sébastien Haller,Oliver McBurnie | Callum Robinson | George Baldock | Enda Stevens | John Fleck | Oliver Norwood | Dean Henderson | Jack O'Connell | John Egan | John Lundstram | Chris Basham,6,10,3,1,2,0,3,1,14,13,0,1,0.46,0.9,-0.46,0.1,0.6,0.92,0,0,0,0,1.12,0.93,0.71,0.69,0.12,0.02,0.04,-0.29,0,2,0,0,0,4,-4,-32.730000000000004,-0.44,0.19000000000000006,0.020000000000000018
ENG-Premier League,1920,2019-10-26 Burnley-Chelsea,11735,2019-10-26 17:30:00,0,2,Burnley,Chelsea,2,4,12,17,11,4,4,1,4,9,0,1,0,0,3,2,0,0,0,0,0,1,0,1,2,3,0,1,0,0,1,0,1,0,9,-40,2,2,0,0,0,0,1,1,1,1,73.09,78.0,Jeff Hendrick | Erik Pieters | Ashley Westwood | Nick Pope | Jack Cork | Dwight McNeil | Matthew Lowton | James Tarkowski | Chris Wood | Ashley Barnes | Ben Mee,Kurt Zouma | Tammy Abraham | Willian | Kepa | Mason Mount | Mateo Kovacic | César Azpilicueta | Andreas Christensen | Marcos Alonso | Fikayo Tomori | Jorginho,10,10,0,0,1,1,0,2,14,14,1,1,1.82,2.32,-0.82,-1.32,0.79,0.82,0,0,-3,0,0.69,1.6,0.83,1.27,0.06,0.17,0.45,-0.17,-5,7,-5,-1,0,0,0,-4.909999999999997,-0.4999999999999998,-0.9100000000000001,-0.44000000000000006
ENG-Premier League,1920,2019-10-27 Newcastle United-Wolverhampton Wanderers,11738,2019-10-27 14:00:00,0,X,Newcastle United,Wolverhampton Wanderers,1,1,8,11,17,13,4,4,0,3,0,1,0,0,1,3,0,0,1,0,0,2,0,0,3,3,0,1,0,0,2,0,0,1,14,5,1,3,0,0,1,2,0,0,0,1,79.45,67.55,Sean Longstaff | Joelinton | Martin Dubravka | Emil Krafth | Paul Dummett | Jetro Willems | Jamaal Lascelles | Christian Atsu | Fabian Schär | Isaac Hayden | Miguel Almirón,Willy Boly | Jonny | Adama Traoré | Raúl Jiménez | Conor Coady | Rúben Neves | João Moutinho | Rui Patrício | Diogo Jota | Ryan Bennett | Leander Dendoncker,6,9,3,0,2,2,2,3,16,15,1,1,0.2,0.89,-0.2,0.11,1.0,1.0,0,0,0,1,0.42,1.09,0.29,0.52,0.14,-0.25,0.12,-0.33,-3,4,-3,-1,0,-2,-3,11.900000000000006,-0.69,-0.6700000000000002,-0.23000000000000004
ENG-Premier League,1920,2019-10-27 Arsenal-Crystal Palace,11733,2019-10-27 16:30:00,0,X,Arsenal,Crystal Palace,2,2,15,14,5,6,2,3,7,6,1,0,0,0,4,1,0,0,0,0,0,0,1,0,3,3,0,0,0,0,1,2,1,0,-17,-26,3,1,0,0,1,0,2,1,1,0,68.36,83.27,Sokratis | Nicolas Pepe | David Luiz | Ainsley Maitland-Niles | Bernd Leno | Calum Chambers | Sead Kolasinac | Granit Xhaka | Dani Ceballos | Pierre-Emerick Aubameyang | Matteo Guendouzi,Vicente Guaita | Martin Kelly | Luka Milivojevic | Joel Ward | James McArthur | Patrick van Aanholt | Jordan Ayew | Gary Cahill | Jeffrey Schlupp | Wilfried Zaha | Cheikhou Kouyaté,9,8,1,2,1,1,2,0,13,14,1,1,0.95,0.63,-0.95,-0.63,0.83,0.81,0,0,0,0,1.24,0.88,0.77,0.42,0.01,0.21,-0.14,0.15,1,-1,1,1,0,2,1,-14.909999999999997,0.31999999999999995,0.36,0.35000000000000003
ENG-Premier League,1920,2019-10-27 Liverpool-Tottenham,11736,2019-10-27 16:30:00,0,1,Liverpool,Tottenham,2,1,25,12,1,10,1,4,17,4,1,1,0,0,1,4,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,1,1,0,-19,42,2,2,0,0,1,0,0,0,1,2,71.36,72.27,Mohamed Salah | Sadio Mané | Virgil van Dijk | Trent Alexander-Arnold | Jordan Henderson | Roberto Firmino | Joel Matip | Fabinho | Adrián | Georginio Wijnaldum | Andrew Robertson,Christian Eriksen | Toby Alderweireld | Moussa Sissoko | Harry Winks | Hugo Lloris | Erik Lamela | Harry Kane | Jan Vertonghen | Tanguy NDombele Alvaro | Son Heung-Min | Danny Rose,9,7,1,2,1,2,0,2,15,18,1,1,1.03,0.89,-0.03,0.11,0.83,0.45,1,0,1,1,1.87,1.21,1.47,0.79,-0.49,-0.31,-0.03,-0.24,13,-9,13,0,0,0,2,-0.9099999999999966,0.14,0.6600000000000001,0.6799999999999999
ENG-Premier League,1920,2019-10-27 Norwich-Manchester United,11739,2019-10-27 16:30:00,0,2,Norwich,Manchester United,1,3,7,10,19,15,5,4,-1,2,0,1,0,0,3,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,1,1,0,0,-27,23,0,1,0,0,0,2,0,0,0,1,85.73,81.82,Emiliano Buendía | Kenny McLean | Todd Cantwell | Ibrahim Amadou | Ben Godfrey | Jamal Lewis | Moritz Leitner | Teemu Pukki | Max Aarons | Tim Krul | Marco Stiepermann,Paul Pogba | Victor Lindelöf | Andreas Pereira | David de Gea | Jesse Lingard | Aaron Wan-Bissaka | Scott McTominay | Daniel James | Ashley Young | Marcus Rashford | Harry Maguire,10,9,1,1,0,1,6,2,14,16,1,1,0.4,0.79,-0.4,0.21,0.75,0.89,0,0,1,1,0.99,1.37,0.93,0.84,0.08,-0.14,0.11,-0.09,-3,4,-3,-1,0,-1,1,3.910000000000011,-0.39,-0.3800000000000001,0.09000000000000008
ENG-Premier League,1920,2019-11-02 Bournemouth-Manchester United,11745,2019-11-02 12:30:00,0,1,Bournemouth,Manchester United,1,0,13,13,9,7,4,4,5,5,0,0,0,0,3,2,0,0,0,0,0,0,2,1,2,3,0,0,0,0,1,3,1,0,1,-7,1,0,0,0,0,0,1,0,0,0,83.0,87.82,Philip Billing | Joshua King | Jefferson Lerma | Callum Wilson | Diego Rico | Ryan Fraser | Steve Cook | Harry Wilson | Adam Smith | Aaron Ramsdale | Nathan Aké,Paul Pogba | Victor Lindelöf | Andreas Pereira | David de Gea | Jesse Lingard | Aaron Wan-Bissaka | Scott McTominay | Daniel James | Ashley Young | Marcus Rashford | Harry Maguire,11,9,0,1,0,1,0,2,15,15,1,1,0.9,4.51,-0.9,-1.51,0.67,0.67,0,0,-2,0,1.13,1.85,1.0,0.96,-0.02,-0.48,0.0,-0.5,0,2,0,0,0,1,2,-4.819999999999993,-3.61,-0.7200000000000002,0.040000000000000036
ENG-Premier League,1920,2019-11-02 Brighton-Norwich,11746,2019-11-02 15:00:00,0,1,Brighton,Norwich,2,0,12,7,13,19,4,5,4,-1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,3,3,0,0,0,0,1,0,0,0,35,-2,0,3,0,0,0,1,0,2,0,2,85.73,71.0,Shane Duffy | Martín Montoya | Neal Maupay | Lewis Dunk | Pascal Groß | Dale Stephens | Mat Ryan | Dan Burn | Solly March | Davy Pröpper | Adam Webster,Emiliano Buendía | Kenny McLean | Todd Cantwell | Ibrahim Amadou | Ben Godfrey | Jamal Lewis | Moritz Leitner | Teemu Pukki | Max Aarons | Tim Krul | Marco Stiepermann,9,8,2,3,0,0,3,2,12,13,1,1,1.15,0.89,1.85,0.11,0.76,0.89,0,1,3,0,1.16,0.72,0.78,0.84,0.0,0.27,-0.26,0.34,5,-6,5,0,0,-3,1,14.730000000000004,0.2599999999999999,0.43999999999999995,-0.05999999999999994
ENG-Premier League,1920,2019-11-02 West Ham-Newcastle United,11752,2019-11-02 15:00:00,0,2,West Ham,Newcastle United,2,3,13,9,10,17,4,4,5,1,0,0,0,0,2,2,0,1,0,1,0,0,0,0,3,3,0,0,0,0,2,2,1,0,18,12,0,2,0,0,0,0,0,2,0,0,86.64,73.64,Issa Diop | Andriy Yarmolenko | Angelo Ogbonna | Declan Rice | Felipe Anderson | Aaron Cresswell | Lukasz Fabianski | Manuel Lanzini | Mark Noble | Ryan Fredericks | Sébastien Haller,Sean Longstaff | Joelinton | Martin Dubravka | Emil Krafth | Paul Dummett | Jetro Willems | Jamaal Lascelles | Christian Atsu | Fabian Schär | Isaac Hayden | Miguel Almirón,7,6,3,4,1,1,2,2,16,12,1,1,2.53,0.6,-1.53,0.4,0.86,0.48,0,0,0,1,1.38,0.45,0.86,0.48,-0.26,-0.03,-0.09,0.11,4,-7,4,0,0,-2,1,13.0,1.9299999999999997,0.9299999999999999,0.38
ENG-Premier League,1920,2019-11-02 Arsenal-Wolverhampton Wanderers,11743,2019-11-02 15:00:00,0,X,Arsenal,Wolverhampton Wanderers,1,1,16,12,7,12,4,4,8,4,1,0,0,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,1,0,1,16,55,2,0,0,0,0,1,2,0,0,1,72.55,88.0,Sokratis | Nicolas Pepe | David Luiz | Ainsley Maitland-Niles | Bernd Leno | Calum Chambers | Sead Kolasinac | Granit Xhaka | Dani Ceballos | Pierre-Emerick Aubameyang | Matteo Guendouzi,Willy Boly | Jonny | Adama Traoré | Matt Doherty | Raúl Jiménez | Conor Coady | Rúben Neves | João Moutinho | Rui Patrício | Diogo Jota | Leander Dendoncker,7,10,2,0,2,1,2,2,14,15,1,1,1.57,1.93,0.43,-0.93,0.43,0.73,0,0,1,-2,1.08,1.19,0.73,0.62,0.16,-0.1,0.05,-0.15,4,-5,4,1,0,2,-3,-15.450000000000003,-0.3599999999999999,-0.10999999999999988,0.10999999999999999
ENG-Premier League,1920,2019-11-02 Manchester City-Southampton,11749,2019-11-02 15:00:00,0,1,Manchester City,Southampton,2,1,22,8,2,18,1,5,14,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,3,3,0,1,0,0,3,0,1,0,-7,-70,3,3,0,1,2,2,0,1,1,0,65.55,61.64,Kyle Walker | Oleksandr Zinchenko | Bernardo Silva | Sergio Agüero | Ederson | Kevin De Bruyne | Nicolás Otamendi | Rodri | David Silva | Raheem Sterling | Ilkay Gündogan,Jan Bednarek | Oriol Romeu | Yan Valery | Pierre-Emile Højbjerg | Jannik Vestergaard | Maya Yoshida | Angus Gunn | James Ward-Prowse | Ryan Bertrand | Nathan Redmond | Danny Ings,8,8,1,2,2,1,2,4,16,12,1,0,3.25,0.46,-0.25,-0.46,0.57,1.0,0,0,0,0,2.71,0.97,2.42,0.68,-0.2,0.18,0.24,0.11,14,-16,14,1,0,0,0,3.9099999999999966,2.79,1.74,1.7399999999999998
ENG-Premier League,1920,2019-11-02 Aston Villa-Liverpool,11744,2019-11-02 15:00:00,0,2,Aston Villa,Liverpool,1,2,11,28,15,1,4,1,3,20,0,1,0,0,1,3,0,0,0,0,0,1,0,0,2,3,0,0,0,0,1,2,0,0,6,19,1,1,0,0,0,0,0,1,2,0,80.64,80.73,Tyrone Mings | John McGinn | Tom Heaton | Frederic Guilbert | Neil Taylor | Anwar El Ghazi | Björn Engels | Trézéguet | Wesley | Jack Grealish | Marvelous Nakamba,Mohamed Salah | Sadio Mané | Virgil van Dijk | Trent Alexander-Arnold | Jordan Henderson | Roberto Firmino | Joel Matip | Fabinho | Adrián | Georginio Wijnaldum | Andrew Robertson,9,8,1,2,1,1,3,0,13,15,1,1,1.07,2.19,-1.07,-0.19,0.7,0.75,0,0,0,0,1.28,2.03,0.84,1.35,0.06,-0.16,0.19,-0.15,-17,14,-17,-1,0,0,1,-0.09000000000000341,-1.1199999999999999,-0.7499999999999998,-0.5100000000000001
ENG-Premier League,1920,2019-11-02 Sheffield United-Burnley,11750,2019-11-02 15:00:00,0,1,Sheffield United,Burnley,3,0,13,12,9,13,4,4,5,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,1,0,-3,-2,1,0,0,0,0,0,0,0,1,0,81.09,87.18,Callum Robinson | George Baldock | Enda Stevens | John Fleck | Oliver Norwood | Dean Henderson | Jack O'Connell | John Egan | John Lundstram | Chris Basham | David McGoldrick,Jeff Hendrick | Erik Pieters | Ashley Westwood | Nick Pope | Jack Cork | Dwight McNeil | Matthew Lowton | James Tarkowski | Chris Wood | Ashley Barnes | Ben Mee,10,10,1,0,0,1,1,0,13,14,1,1,1.25,2.24,-0.25,-0.24,0.79,0.65,1,2,-2,0,0.99,0.85,0.74,0.97,-0.06,-0.16,-0.02,0.44,1,-4,1,0,0,1,0,-6.090000000000003,-0.9900000000000002,0.14,-0.22999999999999998
ENG-Premier League,1920,2019-11-02 Watford-Chelsea,11751,2019-11-02 17:30:00,0,2,Watford,Chelsea,1,2,5,20,20,4,5,1,-3,12,0,1,0,0,5,2,0,0,0,0,1,0,0,1,3,3,1,0,0,0,1,0,0,0,6,22,1,1,0,0,0,1,1,0,1,0,80.55,78.55,Kiko Femenía | Craig Dawson | Tom Cleverley | Roberto Pereyra | Will Hughes | Ben Foster | José Holebas | Etienne Capoue | Craig Cathcart | Gerard Deulofeu | Abdoulaye Doucouré,Kurt Zouma | Tammy Abraham | Willian | Kepa | Mason Mount | Mateo Kovacic | César Azpilicueta | Marcos Alonso | Andreas Christensen | Fikayo Tomori | Jorginho,6,9,3,1,2,1,3,2,15,14,1,1,0.67,0.99,-0.67,3.01,0.69,0.52,0,0,0,0,0.82,1.53,0.66,1.18,0.08,0.07,0.21,-0.19,-15,16,-15,-1,0,0,-3,2.0,-0.31999999999999995,-0.7100000000000001,-0.5199999999999999
ENG-Premier League,1920,2019-11-03 Crystal Palace-Leicester,11747,2019-11-03 14:00:00,0,2,Crystal Palace,Leicester,0,2,15,20,9,4,4,1,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,27,6,2,0,1,0,0,0,1,0,0,0,73.09,87.27,Vicente Guaita | Martin Kelly | Luka Milivojevic | James McArthur | Joel Ward | Patrick van Aanholt | Jordan Ayew | Gary Cahill | Jeffrey Schlupp | Wilfried Zaha | Cheikhou Kouyaté,Jonny Evans | Ben Chilwell | James Maddison | Harvey Barnes | Jamie Vardy | Caglar Söyüncü | Kasper Schmeichel | Ricardo Pereira | Ayoze Pérez | Youri Tielemans | Wilfred Ndidi,10,11,1,0,0,0,0,0,15,12,0,1,1.78,4.41,0.22,4.59,0.77,0.67,0,0,0,0,1.13,1.33,0.54,0.85,-0.25,-0.36,0.0,0.0,-5,5,-5,0,0,2,-1,-14.179999999999993,-2.63,-0.20000000000000018,-0.30999999999999994
ENG-Premier League,1920,2019-11-03 Everton-Tottenham,11748,2019-11-03 16:30:00,0,X,Everton,Tottenham,1,1,10,12,17,13,4,4,2,4,0,1,0,0,1,3,0,0,0,1,1,0,0,0,3,3,1,0,0,0,2,1,0,0,-60,16,2,3,0,0,1,1,2,2,0,2,72.36,67.64,André Gomes | Richarlison | Seamus Coleman | Michael Keane | Gylfi Sigurdsson | Jordan Pickford | Alex Iwobi | Morgan Schneiderlin | Dominic Calvert-Lewin | Lucas Digne | Yerry Mina,Christian Eriksen | Toby Alderweireld | Moussa Sissoko | Harry Winks | Hugo Lloris | Erik Lamela | Harry Kane | Jan Vertonghen | Davinson Sánchez | Son Heung-Min | Danny Rose,6,5,4,2,1,4,2,2,17,18,1,1,1.05,1.37,0.95,-0.37,0.76,0.79,1,0,-1,0,0.96,0.89,0.84,0.7,0.09,0.32,0.31,0.18,-2,4,-2,-1,0,-1,1,4.719999999999999,-0.32000000000000006,0.06999999999999995,0.14
ENG-Premier League,1920,2019-11-08 Norwich-Watford,11757,2019-11-08 20:00:00,0,2,Norwich,Watford,0,2,7,5,19,20,5,5,-1,-3,0,0,0,0,1,4,0,0,0,0,0,1,0,0,3,3,0,1,0,0,3,1,0,1,30,10,0,3,0,0,0,1,0,2,0,1,88.64,59.73,Emiliano Buendía | Kenny McLean | Todd Cantwell | Ibrahim Amadou | Ben Godfrey | Jamal Lewis | Moritz Leitner | Teemu Pukki | Max Aarons | Tim Krul | Marco Stiepermann,Craig Cathcart | Kiko Femenía | Craig Dawson | Tom Cleverley | Daryl Janmaat | Ben Foster | José Holebas | Christian Kabasele | Roberto Pereyra | Gerard Deulofeu | Abdoulaye Doucouré,8,9,2,1,1,1,2,3,14,14,1,1,0.46,1.47,-0.46,-0.47,0.62,0.69,0,0,0,-1,0.68,0.93,0.79,0.57,0.04,-0.11,0.34,0.01,2,-1,2,0,0,-3,-1,28.910000000000004,-1.01,-0.25,0.22000000000000008
ENG-Premier League,1920,2019-11-09 Chelsea-Crystal Palace,11754,2019-11-09 12:30:00,0,1,Chelsea,Crystal Palace,2,0,23,15,4,9,1,4,15,7,1,0,0,0,2,2,0,0,1,0,0,1,0,0,3,3,0,0,0,0,2,3,1,0,20,-9,2,1,0,0,1,0,1,1,0,0,73.09,78.45,Kurt Zouma | Tammy Abraham | Willian | Kepa | Mason Mount | Mateo Kovacic | César Azpilicueta | Christian Pulisic | Marcos Alonso | Fikayo Tomori | Jorginho,Vicente Guaita | Martin Kelly | Luka Milivojevic | Joel Ward | James McArthur | Patrick van Aanholt | Jordan Ayew | Gary Cahill | Jeffrey Schlupp | Wilfried Zaha | Cheikhou Kouyaté,8,9,1,2,2,0,0,0,14,13,1,1,2.19,0.44,-0.19,-0.44,0.64,0.88,0,0,0,0,1.76,0.95,0.93,0.45,-0.23,0.18,-0.06,0.13,8,-5,8,1,0,1,-1,-5.359999999999999,1.75,0.81,0.48000000000000004
ENG-Premier League,1920,2019-11-09 Tottenham-Sheffield United,11759,2019-11-09 15:00:00,0,X,Tottenham,Sheffield United,1,1,13,16,11,6,4,3,5,8,1,0,0,0,2,1,1,0,0,0,0,1,0,0,3,3,0,0,0,0,2,2,0,0,9,13,3,0,0,0,1,0,1,0,2,0,64.64,86.18,Christian Eriksen | Serge Aurier | Toby Alderweireld | Moussa Sissoko | Harry Winks | Erik Lamela | Harry Kane | Jan Vertonghen | Davinson Sánchez | Son Heung-Min | Danny Rose,Callum Robinson | George Baldock | Enda Stevens | John Fleck | Oliver Norwood | Dean Henderson | Jack O'Connell | John Egan | John Lundstram | Chris Basham | David McGoldrick,5,10,3,1,3,0,4,1,15,12,1,1,0.24,2.58,0.76,0.42,0.87,0.67,0,0,0,0,1.12,1.14,0.52,0.91,-0.23,-0.15,-0.11,-0.07,-3,5,-3,1,0,3,-5,-21.540000000000006,-2.34,-0.019999999999999796,-0.39
ENG-Premier League,1920,2019-11-09 Southampton-Everton,11758,2019-11-09 15:00:00,0,2,Southampton,Everton,1,2,8,11,19,17,5,4,0,3,0,0,0,0,1,1,0,0,1,0,1,1,0,0,3,3,0,0,0,0,3,2,0,0,65,41,2,3,0,0,2,0,0,2,1,2,73.55,65.36,Jan Bednarek | Oriol Romeu | Yan Valery | Pierre-Emile Højbjerg | Jannik Vestergaard | Maya Yoshida | Angus Gunn | James Ward-Prowse | Ryan Bertrand | Nathan Redmond | Danny Ings,André Gomes | Richarlison | Seamus Coleman | Michael Keane | Gylfi Sigurdsson | Jordan Pickford | Alex Iwobi | Dominic Calvert-Lewin | Lucas Digne | Fabian Delph | Yerry Mina,6,5,3,4,2,2,6,2,14,13,1,1,0.92,1.16,0.08,-0.16,1.0,0.92,0,1,-3,0,1.11,0.98,0.52,0.91,-0.14,-0.02,0.01,0.2,-3,2,-3,0,0,-1,1,8.189999999999998,-0.23999999999999988,0.13000000000000012,-0.39
ENG-Premier League,1920,2019-11-09 Newcastle United-Bournemouth,11756,2019-11-09 15:00:00,0,1,Newcastle United,Bournemouth,2,1,12,16,16,7,4,4,4,8,0,0,0,0,1,4,0,0,1,1,0,0,0,1,3,1,0,0,0,0,2,1,0,0,-5,23,0,1,0,0,0,0,0,1,0,0,88.91,81.82,Sean Longstaff | Joelinton | Martin Dubravka | Emil Krafth | Paul Dummett | Jetro Willems | Jamaal Lascelles | Christian Atsu | Fabian Schär | Isaac Hayden | Miguel Almirón,Philip Billing | Joshua King | Jefferson Lerma | Callum Wilson | Diego Rico | Ryan Fraser | Steve Cook | Harry Wilson | Adam Smith | Aaron Ramsdale | Nathan Aké,6,10,4,0,1,1,2,0,14,14,1,1,1.93,1.91,1.07,-0.91,0.6,0.82,0,0,0,0,0.67,1.15,0.64,0.98,-0.22,-0.02,-0.08,0.02,-4,9,-4,0,0,-1,-4,7.090000000000003,0.020000000000000018,-0.47999999999999987,-0.33999999999999997
ENG-Premier League,1920,2019-11-09 Burnley-West Ham,11753,2019-11-09 15:00:00,0,1,Burnley,West Ham,3,0,12,13,16,15,4,4,4,5,0,0,0,0,2,2,0,0,0,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,-15,-19,3,2,0,0,2,1,0,1,1,0,66.64,71.27,Jeff Hendrick | Erik Pieters | Ashley Westwood | Nick Pope | Jack Cork | Dwight McNeil | Matthew Lowton | James Tarkowski | Ashley Barnes | Chris Wood | Ben Mee,Issa Diop | Andriy Yarmolenko | Angelo Ogbonna | Declan Rice | Felipe Anderson | Aaron Cresswell | Lukasz Fabianski | Manuel Lanzini | Mark Noble | Ryan Fredericks | Sébastien Haller,9,7,2,3,0,1,0,2,13,16,1,1,0.72,1.61,-0.72,0.39,0.86,0.78,0,1,0,0,1.27,1.41,0.76,0.65,-0.42,-0.03,0.01,-0.24,-1,1,-1,0,0,1,2,-4.6299999999999955,-0.8900000000000001,-0.1399999999999999,0.10999999999999999
ENG-Premier League,1920,2019-11-09 Leicester-Arsenal,11762,2019-11-09 17:30:00,0,1,Leicester,Arsenal,2,0,23,17,4,6,1,3,15,9,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,1,1,0,1,-3,0,3,0,0,0,1,0,2,0,0,88.27,61.55,Jonny Evans | Ben Chilwell | James Maddison | Harvey Barnes | Jamie Vardy | Caglar Söyüncü | Kasper Schmeichel | Ricardo Pereira | Ayoze Pérez | Youri Tielemans | Wilfred Ndidi,Sokratis | Nicolas Pepe | David Luiz | Ainsley Maitland-Niles | Bernd Leno | Calum Chambers | Sead Kolasinac | Granit Xhaka | Dani Ceballos | Pierre-Emerick Aubameyang | Matteo Guendouzi,11,6,0,2,0,3,0,4,11,16,1,1,0.98,1.03,1.02,-0.03,0.75,0.86,1,0,0,-2,1.35,1.01,0.83,0.71,-0.02,0.07,0.0,0.1,6,-2,6,-1,0,-3,5,26.72,-0.050000000000000044,0.3400000000000001,0.12
